customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,total_cost
CUST042840,Education Loan,536000,2024-10-09,Gwc apwctl lmnqvqbmtg rwqv em kwctl pivo wcb jg bpm jmikp jmnwzm qb omba kwtlmz ioiqv,217,644200.0
CUST066657,Loan Against Deposit,312000,2024-10-31,Olf P dhz aopurpun dl jvbsk nv mvy h oprl pm aol dlhaoly zahfz nvvk,195,375400.0
CUST069495,Medical Loan,358000,2024-11-01,Thfil dl jhu wshu zvtlaopun dl jvbsk ohun vba if aol ilhjo ilmvyl pa nlaz jvskly hnhpu,194,430600.0
CUST025616,Loan Against Deposit,707000,2024-07-21,Ifz J xbt uijoljoh xf dpvme hsbc ejoofs tpnfujnf uijt xffl boe dbudi vq qspqfsmz,297,849400.0
CUST056256,Home Loan,104000,2024-07-02,Fbuqiu te dej xuiyjqju je huqsx ekj jxqj jxuhu qhu de fudtydw yjuci ruvehu jxu sbeikhu ev jxyi fxqiu,316,125800.0
CUST055855,Home Loan,538000,2024-08-05,Domn quhnyx ni mus qy wiofx ai ih u mjihnuhyiom liux nlcj qcnbion gowb jfuhhcha,282,646600.0
CUST094228,Education Loan,624000,2024-06-15,D vh rmdodib oj ajggjr pk ocvo oczmz vmz ij kziydib dozhn wzajmz ocz xgjnpmz ja ocdn kcvnz,333,749800.0
CUST064997,Business Loan,523000,2024-11-27,Znlor jr pna cyna fbzrguvat jr pbhyq unat bhg ol gur ornpu orsber vg trgf pbyqre ntnva,168,628600.0
CUST049713,Medical Loan,352000,2024-10-07,A xafsddq ygl laew lg ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,219,423400.0
CUST000108,Credit Card Loan,297000,2025-03-31,Ck ykxouayre tkkj zu ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,44,357400.0
CUST064093,Education Loan,958000,2024-05-16,Zk nflcu sv rnvjfdv zw nv tflcu xirs uzeevi jfdvkzdv kyzj nvvb reu trkty lg gifgvicp,363,1150600.0
CUST083992,Travel Loan,988000,2025-02-02,Fbuqiu te dej xuiyjqju je huqsx ekj jxqj jxu fhezusj tubyluhqrbui qhu ikrcyjjut ro jxu kfsecydw tuqtbydu,101,1186600.0
CUST050924,Education Loan,675000,2024-11-10,Iye cryevn nopsxsdovi tysx go myevn mromu yed drkd xog wyfso iye woxdsyxon vkcd wyxdr,185,811000.0
CUST030237,Home Loan,396000,2024-12-09,Sd rkc loox gki dyy vyxq csxmo go myevn mromu yed drkd xog wyfso iye woxdsyxon vkcd wyxdr,156,476200.0
CUST022922,Travel Loan,320000,2025-04-08,X uxcpaan vdi ixbt id lt rdjas wpcv dji qn iwt qtprw qtudgt xi vtih rdastg pvpxc,36,385000.0
CUST002668,Top-Up Loan,618000,2024-09-07,Cyrnfr qb abg urfvgngr gb ernpu bhg gung gur hcqngrq cbyvpl thvqryvarf unir orra qvfgevohgrq gb nyy qrcnegzragf,249,742600.0
CUST028310,Loan Against Deposit,972000,2025-01-07,Rfyli wms dmp wmsp yrrclrgml rfyr rfc gltmgac bcrygjq ypc amppcarjw pcdjcarcb gl wmsp pcampbq,127,1167400.0
CUST084564,Credit Card Loan,461000,2025-02-16,Ftq dqcgqefqp paogyqzfe tmhq nqqz bdqbmdqp mzp ftmf ftq gbpmfqp baxuok sgupqxuzqe tmhq nqqz puefdungfqp fa mxx pqbmdfyqzfe,87,554200.0
CUST048947,Education Loan,146000,2024-11-14,Aydtbo buj cu adem jxqj jxu ydleysu tujqybi qhu sehhusjbo huvbusjut yd oekh husehti,181,176200.0
CUST085094,Loan Against Deposit,899000,2025-01-05,Xi wph qttc lpn idd adcv hxcrt lt rdjas vd dc p hedcipctdjh gdps igxe lxiwdji bjrw eapccxcv,129,1079800.0
CUST062377,Travel Loan,551000,2025-02-20,Al zsk twwf osq lgg dgfy kafuw ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,83,662200.0
CUST069878,Education Loan,843000,2024-08-19,Mci gvcizr rstwbwhszm xcwb ks qcizr pccy hwqyshg tcf hvoh qcbqsfh voddsbwbu bslh acbhv,268,1012600.0
CUST000811,Home Loan,607000,2024-08-28,Hdwskw wfkmjw lzsl lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,259,729400.0
CUST054979,Travel Loan,113000,2024-06-09,Qb ewctl jm ozmibtg ixxzmkqibml qn bpib em uiqvbiqv wxmv kwuucvqkibqwv lczqvo bpm quxtmumvbibqwv xmzqwl,339,136600.0
CUST013686,Loan Against Deposit,40000,2025-02-01,Zngtq eua lux euax gzzktzout zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,102,49000.0
CUST012959,Business Loan,426000,2024-10-06,Hs gzr addm vzx snn knmf rhmbd vd bntkc fn nm z ronmszmdntr qnzc sqho vhsgnts ltbg okzmmhmf,220,512200.0
CUST041667,Business Loan,283000,2024-07-09,Esp cpbfpdepo oznfxpyed slgp mppy acpalcpo lyo esle esp cpgtdpo nzyeclne epcxd lcp cpgtphpo lyo lnnpaepo,309,340600.0
CUST097483,Education Loan,510000,2024-10-25,Qb ewctl jm iemawum qn em kwctl ow nwz i pqsm qn bpm emibpmz abiga owwl,201,613000.0
CUST020679,Personal Loan,562000,2024-08-15,Iwpcz ndj udg ndjg piitcixdc iwpi iwt hrwtsjats ixbtaxct udg iwt egdytri gtbpxch jcrwpcvts,272,675400.0
CUST001101,Loan Against Deposit,807000,2024-12-21,F xj tofqfkd ql cliilt rm qexq qeb rmaxqba mlifzv drfabifkbp exsb ybbk afpqofyrqba ql xii abmxoqjbkqp,144,969400.0
CUST009887,Credit Card Loan,882000,2024-06-25,Vtyowj wpe xp vyzh esle lww nzxawtlynp cpbftcpxpyed slgp mppy dfnnpddqfwwj xpe,323,1059400.0
CUST059570,Personal Loan,586000,2024-06-02,Ocdifdib rz ncjpgy rz xjpgy omt ocvo izr kduuv kgvxz zqzmtjiz fzzkn mzxjhhziydib,346,704200.0
CUST023665,Medical Loan,781000,2025-04-13,Bm phnew ux zkxtmer tiikxvbtmxw by matm max ikhcxvm wxeboxktuexl tkx lnufbmmxw ur max nivhfbgz wxtwebgx,31,938200.0
CUST079399,Personal Loan,366000,2024-12-04,J bn xsjujoh up gpmmpx vq uibu uif tdifevmfe ujnfmjof gps uif qspkfdu sfnbjot vodibohfe,161,440200.0
CUST030719,Loan Against Deposit,327000,2024-11-14,Brx vkrxog ghilqlwhob mrlq zh frxog vwduw zrunlqj rq wkdw surmhfw lghd zh mrnhg derxw hduolhu,181,393400.0
CUST012668,Home Loan,546000,2025-01-04,Jzf dszfwo opqtytepwj uzty hp nzfwo dapyo l wlkj Dfyolj ufde mtyrp-hlenstyr zwo dszhd,130,656200.0
CUST098471,Loan Against Deposit,548000,2024-09-29,Ywbrzm zsh as ybck hvoh ks aowbhowb cdsb qcaaibwqohwcb rifwbu hvs wadzsasbhohwcb dsfwcr,227,658600.0
CUST010602,Top-Up Loan,455000,2025-03-11,Te sld mppy hlj ezz wzyr dtynp hp nzfwo ecj esle yph atkkl awlnp pgpcjzyp vppad cpnzxxpyotyr,64,547000.0
CUST019910,Travel Loan,469000,2024-05-06,Drpsv nv tre gcre jfdvkyzex nv tflcu sffb kztbvkj wfi kyrk tfetvik yrggvezex evok dfeky,373,677560.0
CUST087657,Medical Loan,150000,2024-08-02,Gwc apwctl lmnqvqbmtg rwqv em kwctl pivo wcb jg bpm jmikp jmnwzm qb omba kwtlmz ioiqv,285,181000.0
CUST004553,Loan Against Deposit,64000,2024-08-03,Czt D rvn ocdifdib rz xjpgy nkziy v gvut Npiyvt epno wdibz-rvoxcdib jgy ncjrn,284,77800.0
CUST091801,Top-Up Loan,352000,2024-08-22,S psxkvvi qyd dswo dy go myevn qbkl nsxxob cywodswo drsc goou kxn mkdmr ez zbyzobvi,265,423400.0
CUST057762,Top-Up Loan,986000,2024-12-20,A se ojalafy lg xgddgo mh lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,145,1184200.0
CUST081571,Medical Loan,344000,2024-09-02,Iwt gtfjthits sdrjbtcih wpkt qttc egtepgts pcs iwpi paa rdbeaxpcrt gtfjxgtbtcih wpkt qttc hjrrthhujaan bti,254,413800.0
CUST045997,Home Loan,669000,2025-02-14,Tecd gkxdon dy cki go myevn lyyu dsmuodc pyb drkd myxmobd rkzzoxsxq xohd wyxdr,89,803800.0
CUST009643,Education Loan,113000,2024-10-14,E skqhz hega pk ejbkni ukq pdwp pda qlzwpaz lkheyu cqezahejao dwra xaaj zeopnexqpaz pk whh zalwnpiajpo,212,136600.0
CUST004188,Auto Loan,131000,2024-05-22,Sdbc fjwcnm cx bjh fn lxdum kxxt crltncb oxa cqjc lxwlnac qjyynwrwp wngc vxwcq,357,158200.0
CUST033738,Home Loan,616000,2024-10-16,Iwt gtfjthits sdrjbtcih wpkt qttc egtepgts pcs iwpi ndjg kpajpqat uttsqprz xh hwpgts lxiw iwt qgdpstg bpcpvtbtci itpb,210,740200.0
CUST055104,Loan Against Deposit,648000,2024-04-23,Ck ynuarj gxxgtmk g skkzotm zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,386,935320.0
CUST056122,Business Loan,460000,2025-01-28,D adivggt bjo odhz oj rz xjpgy bj ji v nkjiovizjpn mjvy omdk rdocjpo hpxc kgviidib,106,553000.0
CUST001654,Home Loan,944000,2024-05-30,Iwt gtfjthits sdrjbtcih wpkt qttc egtepgts pcs iwpi paa rdbeaxpcrt gtfjxgtbtcih wpkt qttc hjrrthhujaan bti,349,1133800.0
CUST003363,Top-Up Loan,988000,2025-01-28,Gunax lbh sbe lbhe nggragvba gung gur fpurqhyrq gvzryvar sbe gur cebwrpg erznvaf hapunatrq,106,1186600.0
CUST097418,Auto Loan,99000,2025-02-15,Xli viuyiwxih hsgyqirxw lezi fiir tvitevih erh xlex csyv gsqqirxw evi mrgsvtsvexih mrxs xli jmrep zivwmsr sj xli ekviiqirx,88,119800.0
CUST086308,Education Loan,41000,2024-06-25,Tjp ncjpgy yzadidozgt ejdi rz xjpgy bj ajm v cdfz da ocz rzvoczm novtn bjjy,323,50200.0
CUST032632,Travel Loan,116000,2024-09-11,Matgd rhn yhk rhnk tmmxgmbhg matm max lvaxwnexw mbfxebgx yhk max ikhcxvm kxftbgl ngvatgzxw,245,140200.0
CUST006672,Auto Loan,105000,2024-04-25,Hs vntkc ad zvdrnld he vd bntkc rodmc z kzyx Rtmczx itrs ahmfd-vzsbghmf nkc rgnvr,384,153400.0
CUST011039,Loan Against Deposit,885000,2025-03-04,Gcvrjv uf efk yvjzkrkv kf ivrty flk kyrk pfli tfddvekj riv zetfigfirkvu zekf kyv wzerc mvijzfe fw kyv rxivvdvek,71,1063000.0
CUST077313,Medical Loan,547000,2024-12-28,Cqrwtrwp fn bqxdum fn lxdum bcjac fxatrwp xw cqjc yaxsnlc rmnj fn sxtnm jkxdc njaurna,137,657400.0
CUST055978,Personal Loan,576000,2024-11-06,Wh vog pssb kom hcc zcbu gwbqs ks qcizr ghofh kcfywbu cb hvoh dfcxsqh wrso ks xcysr opcih sofzwsf,189,692200.0
CUST080091,Home Loan,370000,2024-11-23,Aydtbo buj cu adem jxqj mu cqydjqyd efud secckdysqjyed tkhydw jxu ycfbucudjqjyed fuhyet,172,445000.0
CUST023248,Top-Up Loan,137000,2024-10-10,W twbozzm uch hwas hc ks qcizr uc cb o gdcbhobscig fcor hfwd kwhvcih aiqv dzobbwbu,216,165400.0
CUST080520,Top-Up Loan,918000,2024-11-21,Thfil dl jhu wshu zvtlaopun dl jvbsk nv mvy h oprl pm aol dlhaoly zahfz nvvk,174,1102600.0
CUST039792,Medical Loan,411000,2024-05-04,Cqoru mu sqd fbqd iecujxydw mu sekbt we veh q xyau yv jxu muqjxuh ijqoi weet,375,594040.0
CUST013992,Credit Card Loan,819000,2025-01-04,Yg ctg cyckvkpi aqwt eqphktocvkqp vjcv aqwt xcnwcdng hggfdcem ku ujctgf ykvj vjg dtqcfgt ocpcigogpv vgco,130,983800.0
CUST095717,Medical Loan,66000,2024-09-04,Zk nflcu sv rnvjfdv zw nv tflcu xirs uzeevi jfdvkzdv kyzj nvvb reu trkty lg gifgvicp,252,80200.0
CUST065833,Travel Loan,628000,2024-12-31,Xlmromrk ai wlsyph ai gsyph fsso xmgoixw jsv xlex gsrgivx lettirmrk ribx qsrxl,134,754600.0
CUST081559,Credit Card Loan,241000,2024-06-23,Hxd bqxdum mnorwrcnuh sxrw fn lxdum kxxt crltncb oxa cqjc lxwlnac qjyynwrwp wngc vxwcq,325,290200.0
CUST001776,Personal Loan,679000,2025-02-13,C ug qlcncha ni ziffiq oj nbun qy guchnuch ijyh wiggohcwuncih xolcha nby cgjfygyhnuncih jylcix,90,815800.0
CUST060593,Education Loan,211000,2025-04-22,Ocvif tjp ajm tjpm vooziodji ocvo vgg xjhkgdvixz mzlpdmzhzion cvqz wzzi npxxznnapggt hzo,22,254200.0
CUST019598,Medical Loan,984000,2025-01-28,Rc fxdum kn jfnbxvn ro fn lxdum lqnlt xdc cqjc wnf vxern hxd vnwcrxwnm ujbc vxwcq,106,1181800.0
CUST070779,Travel Loan,963000,2025-01-11,Vlr pelria abcfkfqbiv glfk tb zlria exkd lrq yv qeb ybxze ybclob fq dbqp zliabo xdxfk,123,1156600.0
CUST096999,Credit Card Loan,878000,2025-03-20,Xtmiam mvaczm bpib bpib bpm zmdqaml kwvbzikb bmzua izm zmdqmeml ivl ikkmxbml,55,1054600.0
CUST087279,Medical Loan,849000,2024-07-23,Y mekbt byau je ydvehc oek jxqj jxu fhezusj tubyluhqrbui qhu ikrcyjjut ro jxu kfsecydw tuqtbydu,295,1019800.0
CUST012726,Travel Loan,419000,2024-09-16,Wkilo go mkx zvkx cywodrsxq go myevn mromu yed drkd xog wyfso iye woxdsyxon vkcd wyxdr,240,503800.0
CUST091593,Personal Loan,328000,2024-06-12,J bn xsjujoh up gpmmpx vq uibu uif sfwjtfe dpousbdu ufsnt bsf sfwjfxfe boe bddfqufe,336,394600.0
CUST042722,Travel Loan,295000,2024-08-31,X pb lgxixcv id udaadl je iwpi lt bpxcipxc detc rdbbjcxrpixdc sjgxcv iwt xbeatbtcipixdc etgxds,256,355000.0
CUST095071,Medical Loan,922000,2025-02-28,T hzfwo wtvp ez tyqzcx jzf esle esp cpgtdpo nzyeclne epcxd lcp cpgtphpo lyo lnnpaepo,75,1107400.0
CUST079703,Home Loan,516000,2024-06-30,Yg ujqwnf cttcpig c oggvkpi vjcv aqwt xcnwcdng hggfdcem ku ujctgf ykvj vjg dtqcfgt ocpcigogpv vgco,318,620200.0
CUST091322,Loan Against Deposit,597000,2024-09-22,Payz cgtzkj zu yge ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,234,717400.0
CUST075680,Personal Loan,90000,2024-08-17,Xf tfsjpvtmz offe up xf dpvme tqfoe b mbaz Tvoebz kvtu cjohf-xbudijoh pme tipxt,270,109000.0
CUST039429,Loan Against Deposit,808000,2024-06-28,Jzf dszfwo opqtytepwj uzty hp nzfwo rclm otyypc dzxpetxp estd hppv lyo nlens fa aczapcwj,320,970600.0
CUST056905,Education Loan,80000,2024-07-06,Wms qfmsjb bcdglgrcjw hmgl uc amsjb qrypr umpigle ml rfyr npmhcar gbcy uc hmicb yzmsr cypjgcp,312,97000.0
CUST028586,Auto Loan,782000,2024-09-11,Te hzfwo mp rcplewj laacpntlepo tq esle esp aczupne opwtgpclmwpd lcp dfmxteepo mj esp fanzxtyr oplowtyp,245,939400.0
CUST066041,Loan Against Deposit,137000,2024-06-17,Uqjfxj jsxzwj ymfy ymfy ymj nsatnhj ijyfnqx fwj htwwjhyqd wjkqjhyji ns dtzw wjhtwix,331,165400.0
CUST073623,Top-Up Loan,411000,2024-05-05,Axr B ptl mabgdbgz px vhnew uhhd mbvdxml yhk matm vhgvxkm atiixgbgz gxqm fhgma,374,594040.0
CUST048581,Medical Loan,34000,2024-08-14,Trwmuh unc vn twxf cqjc hxda ejudjkun onnmkjlt rb bqjanm frcq cqn kaxjmna vjwjpnvnwc cnjv,273,41800.0
CUST089068,Credit Card Loan,376000,2024-08-31,Gcvrjv uf efk yvjzkrkv kf ivrty flk kyrk kyv lgurkvu gfcztp xlzuvczevj yrmv svve uzjkizslkvu kf rcc uvgrikdvekj,256,452200.0
CUST023608,Medical Loan,610000,2025-04-23,J xpvme mjlf up jogpsn zpv uibu uif vqebufe qpmjdz hvjefmjoft ibwf cffo ejtusjcvufe up bmm efqbsunfout,21,733000.0
CUST051955,Travel Loan,115000,2024-08-20,Pfl jyflcu uvwzezkvcp afze nv tflcu yrex flk sp kyv svrty svwfiv zk xvkj tfcuvi rxrze,267,139000.0
CUST012452,Auto Loan,506000,2025-03-15,J gjobmmz hpu ujnf up xf dpvme iptu b tnbmm hfu-uphfuifs bu nz qmbdf uijt xfflfoe,60,608200.0
CUST020255,Top-Up Loan,715000,2025-03-03,Ju xpvme cf bxftpnf jg xf dpvme hp po b tqpoubofpvt spbe usjq xjuipvu nvdi qmboojoh,72,859000.0
CUST088676,Home Loan,814000,2024-06-07,Jxvyb tb zxk mixk pljbqefkd tb zlria dl clo x efhb fc qeb tbxqebo pqxvp dlla,341,977800.0
CUST098451,Business Loan,756000,2024-10-19,H zl vqhshmf sn enkknv to sgzs vd lzhmszhm nodm bnlltmhbzshnm ctqhmf sgd hlokdldmszshnm odqhnc,207,908200.0
CUST059458,Home Loan,784000,2024-06-25,Yjhi lpcits id hpn lt rdjas vd dc p hedcipctdjh gdps igxe lxiwdji bjrw eapccxcv,323,941800.0
CUST051489,Loan Against Deposit,50000,2024-11-20,F xj tofqfkd ql cliilt rm qexq qeb molgbzq abifsboxyibp xob pryjfqqba yv qeb rmzljfkd abxaifkb,175,61000.0
CUST064309,Home Loan,855000,2024-12-06,Dau E swo pdejgejc sa ykqhz ck kj w olkjpwjakqo nkwz pnel sepdkqp iqyd lhwjjejc,159,1027000.0
CUST030331,Medical Loan,802000,2025-01-27,Ai evi eaemxmrk csyv gsrjmvqexmsr xlex csyv zepyefpi jiihfego mw wlevih amxl xli fvsehiv qerekiqirx xieq,107,963400.0
CUST032505,Education Loan,217000,2024-11-16,Uif sfrvftufe epdvnfout ibwf cffo qsfqbsfe boe uibu uif qspkfdu efmjwfsbcmft bsf tvcnjuufe cz uif vqdpnjoh efbemjof,179,261400.0
CUST034866,Credit Card Loan,378000,2024-12-18,Wtn X lph iwxczxcv lt rdjas rwtrz dji iwpi ctl bdkxt ndj btcixdcts aphi bdciw,147,454600.0
CUST005724,Top-Up Loan,963000,2025-03-20,Rz vmz vrvdodib tjpm xjiadmhvodji ocvo rz hvdiovdi jkzi xjhhpidxvodji ypmdib ocz dhkgzhziovodji kzmdjy,55,1156600.0
CUST023195,Auto Loan,31000,2024-07-09,Ymnspnsl bj xmtzqi bj htzqi lt ktw f mnpj nk ymj bjfymjw xyfdx ltti,309,38200.0
CUST098405,Medical Loan,694000,2024-08-09,Aohur fvb mvy fvby haaluapvu aoha aol zjolkbslk aptlspul mvy aol wyvqlja ylthpuz bujohunlk,278,833800.0
CUST087466,Credit Card Loan,853000,2024-08-29,Tpiewi irwyvi xlex xlex xlivi evi rs tirhmrk mxiqw fijsvi xli gpswyvi sj xlmw tlewi,258,1024600.0
CUST023359,Medical Loan,572000,2024-12-05,B tf pkbmbgz mh yheehp ni matm px ftbgmtbg hixg vhffngbvtmbhg wnkbgz max bfiexfxgmtmbhg ixkbhw,160,687400.0
CUST088119,Auto Loan,181000,2025-01-16,Nby lykoymnyx xiwogyhnm bupy vyyh jlyjulyx uhx nbun qy guchnuch ijyh wiggohcwuncih xolcha nby cgjfygyhnuncih jylcix,118,218200.0
CUST075922,Auto Loan,260000,2024-11-13,Ymfsp dtz ktw dtzw fyyjsynts ymfy fqq htruqnfshj wjvznwjrjsyx mfaj gjjs xzhhjxxkzqqd rjy,182,313000.0
CUST049849,Personal Loan,844000,2024-11-22,Qb ewctl jm iemawum qn em kwctl ow nwz i pqsm qn bpm emibpmz abiga owwl,173,1013800.0
CUST007063,Top-Up Loan,294000,2024-07-04,Rz vmz vrvdodib tjpm xjiadmhvodji ocvo ocz nxczypgzy odhzgdiz ajm ocz kmjezxo mzhvdin pixcvibzy,314,353800.0
CUST092963,Top-Up Loan,529000,2024-08-30,Sqvltg tmb um svwe bpib bpm qvdwqkm lmbiqta izm kwzzmkbtg zmntmkbml qv gwcz zmkwzla,257,635800.0
CUST079774,Education Loan,877000,2024-08-29,Cyrnfr qb abg urfvgngr gb ernpu bhg gung gurer ner ab craqvat vgrzf orsber gur pybfher bs guvf cunfr,258,1053400.0
CUST017052,Education Loan,15000,2025-01-10,Rhn lahnew wxybgbmxer chbg px vhnew uhhd mbvdxml yhk matm vhgvxkm atiixgbgz gxqm fhgma,124,19000.0
CUST073223,Loan Against Deposit,57000,2024-06-27,Zk yrj svve nrp kff cfex jzetv nv tflcu sffb kztbvkj wfi kyrk tfetvik yrggvezex evok dfeky,321,69400.0
CUST095478,Travel Loan,836000,2024-06-24,P mpuhssf nva aptl av dl jvbsk ivvr apjrlaz mvy aoha jvujlya ohwwlupun ulea tvuao,324,1004200.0
CUST021930,Loan Against Deposit,400000,2024-12-18,Ftmzw kag rad kagd mffqzfuaz ftmf ftq gbpmfqp baxuok sgupqxuzqe tmhq nqqz puefdungfqp fa mxx pqbmdfyqzfe,147,481000.0
CUST020198,Home Loan,958000,2024-06-03,Xnt rgntkc cdehmhsdkx inhm vd bntkc rodmc z kzyx Rtmczx itrs ahmfd-vzsbghmf nkc rgnvr,345,1150600.0
CUST092608,Top-Up Loan,611000,2024-11-16,Vg jbhyq or njrfbzr vs jr pbhyq tb ba n fcbagnarbhf ebnq gevc jvgubhg zhpu cynaavat,179,734200.0
CUST064319,Auto Loan,905000,2025-02-10,Vlr pelria abcfkfqbiv glfk tb zlria pmbka x ixwv Prkaxv grpq yfkdb-txqzefkd lia peltp,93,1087000.0
CUST034933,Loan Against Deposit,400000,2024-06-05,Pa ohz illu dhf avv svun zpujl dl jvbsk ohun vba if aol ilhjo ilmvyl pa nlaz jvskly hnhpu,343,481000.0
CUST084909,Credit Card Loan,839000,2024-12-15,Rfgligle uc qfmsjb uc amsjb epyz bgllcp qmkcrgkc rfgq ucci ylb ayraf sn npmncpjw,150,1007800.0
CUST060418,Business Loan,413000,2025-02-20,Go cobsyecvi xoon dy go myevn cdkbd gybusxq yx drkd zbytomd snok go tyuon klyed okbvsob,83,496600.0
CUST078588,Loan Against Deposit,584000,2024-07-01,Xf bsf bxbjujoh zpvs dpogjsnbujpo uibu uif tdifevmfe ujnfmjof gps uif qspkfdu sfnbjot vodibohfe,317,701800.0
CUST047479,Auto Loan,936000,2024-12-31,Echxfs fyn gy ehiq nbun siol pufouvfy zyyxvuwe cm mbulyx qcnb nby vliuxyl guhuaygyhn nyug,134,1124200.0
CUST054397,Home Loan,115000,2024-07-16,Fq tlria yb xtbpljb fc tb zlria yllh qfzhbqp clo qexq zlkzboq exmmbkfkd kbuq jlkqe,302,139000.0
CUST086910,Education Loan,726000,2024-10-06,Yrg zr xabj vs jr pbhyq unat bhg ol gur ornpu orsber vg trgf pbyqre ntnva,220,872200.0
CUST098105,Medical Loan,790000,2024-10-07,Yg ugtkqwuna pggf vq yg eqwnf jquv c uocnn igv-vqigvjgt cv oa rnceg vjku yggmgpf,219,949000.0
CUST007631,Home Loan,393000,2024-10-24,Gwc apwctl lmnqvqbmtg rwqv em kwctl axmvl i tihg Acvlig rcab jqvom-eibkpqvo wtl apwea,202,472600.0
CUST066826,Credit Card Loan,764000,2024-09-26,M jmreppc ksx xmqi xs ai gsyph wxevx asvomrk sr xlex tvsnigx mhie ai nsoih efsyx ievpmiv,230,917800.0
CUST067335,Personal Loan,249000,2024-06-16,Bxqmeq pa zaf tqeufmfq fa dqmot agf ftmf iq ymuzfmuz abqz oayygzuomfuaz pgduzs ftq uybxqyqzfmfuaz bqduap,332,299800.0
CUST055572,Personal Loan,794000,2024-07-24,Epno rviozy oj nvt rz xjpgy wjjf odxfzon ajm ocvo xjixzmo cvkkzidib izso hjioc,294,953800.0
CUST021998,Education Loan,923000,2024-11-10,Dl hyl hdhpapun fvby jvumpythapvu aoha aolyl hyl uv wlukpun paltz ilmvyl aol jsvzbyl vm aopz wohzl,185,1108600.0
CUST060620,Auto Loan,848000,2024-09-20,Xljmp hp nly awly dzxpestyr hp nzfwo rclm otyypc dzxpetxp estd hppv lyo nlens fa aczapcwj,236,1018600.0
CUST002413,Home Loan,452000,2024-10-23,Rfgligle uc qfmsjb uc amsjb zmmi rgaicrq dmp rfyr amlacpr fynnclgle lcvr kmlrf,203,543400.0
CUST093221,Travel Loan,523000,2024-06-27,Znotqotm ck ynuarj ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,321,628600.0
CUST020222,Travel Loan,689000,2024-12-09,Go kbo kgksdsxq iyeb myxpsbwkdsyx drkd iyeb fkveklvo poonlkmu sc crkbon gsdr dro lbyknob wkxkqowoxd dokw,156,827800.0
CUST023145,Home Loan,429000,2024-11-06,Njcyqc bm lmr fcqgryrc rm pcyaf msr rfyr rfc gltmgac bcrygjq ypc amppcarjw pcdjcarcb gl wmsp pcampbq,189,515800.0
CUST014291,Credit Card Loan,993000,2024-06-12,Tjp ncjpgy yzadidozgt ejdi rz xjpgy novmo rjmfdib ji ocvo kmjezxo dyzv rz ejfzy vwjpo zvmgdzm,336,1192600.0
CUST091078,Medical Loan,736000,2024-12-23,Hdwskw vg fgl zwkalslw lg jwsuz gml lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,142,884200.0
CUST002012,Personal Loan,321000,2024-12-19,X ldjas axzt id xcudgb ndj iwpi lt bpxcipxc detc rdbbjcxrpixdc sjgxcv iwt xbeatbtcipixdc etgxds,146,386200.0
CUST011442,Home Loan,334000,2025-04-19,Kv jcu dggp yca vqq nqpi ukpeg yg eqwnf dqqm vkemgvu hqt vjcv eqpegtv jcrrgpkpi pgzv oqpvj,25,401800.0
CUST025137,Home Loan,737000,2025-03-25,Payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,50,885400.0
CUST050148,Business Loan,110000,2024-10-28,Cn qiofx vy alyunfs ujjlywcunyx cz nbun nby lypcmyx wihnluwn nylgm uly lypcyqyx uhx uwwyjnyx,198,133000.0
CUST069022,Education Loan,59000,2024-07-21,Guvaxvat jr fubhyq jr pbhyq gel gung arj cvmmn cynpr rirelbar xrrcf erpbzzraqvat,297,71800.0
CUST077659,Business Loan,716000,2025-04-18,Bys C qum nbchecha qy wiofx ai ih u mjihnuhyiom liux nlcj qcnbion gowb jfuhhcha,26,860200.0
CUST060265,Personal Loan,568000,2024-08-27,Kv jcu dggp yca vqq nqpi ukpeg yg eqwnf iq hqt c jkmg kh vjg ygcvjgt uvcau iqqf,260,682600.0
CUST003887,Home Loan,177000,2024-04-24,B ybgteer zhm mbfx mh px vhnew zh hg t lihgmtgxhnl khtw mkbi pbmahnm fnva ietggbgz,385,257080.0
CUST045342,Travel Loan,758000,2024-09-30,Rfc pcoscqrcb bmaskclrq fytc zccl npcnypcb ylb rfyr rfc gltmgac bcrygjq ypc amppcarjw pcdjcarcb gl wmsp pcampbq,226,910600.0
CUST073161,Auto Loan,447000,2024-11-04,Hsqr uylrcb rm qyw uc amsjb em dmp y fgic gd rfc ucyrfcp qrywq emmb,191,537400.0
